dataset,measurement,label,k,seed,status,leaky,n_nodes,n_edges,coverage,real_spread,pred_spread,pred_spread_ratio,mean_xy_error,median_xy_error,p90_xy_error,center_median_error,median_vs_center,status_reason,runtime_sec,n_union_edges,n_directed_neighbors,mix_mode,k_expression,k_morphology,k_morphology_image,k_seq_jaccard_all,weight_expression,weight_morphology,weight_morphology_image,weight_seq_jaccard_all,spatial_median_xy_error_same_k,spatial_mean_xy_error_same_k,spatial_p90_xy_error_same_k,median_vs_spatial_same_k,spatial_best_k,spatial_best_median_xy_error,median_vs_spatial_best
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,3,100.0,ok,True,36,57,0.8611111111111112,195.518310546875,140.6274871826172,0.7192548196088372,109.24347686767578,43.6171875,292.6729736328125,237.168685913086,0.1839078664779663,,,,,,,,,,,,,,7.223247528076172,8.08440113067627,13.30827522277832,6.038445634108975,2,7.143089294433594,6.106207790792932
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,4,100.0,ok,True,36,75,0.8611111111111112,195.518310546875,127.05364990234376,0.6498299292120927,102.9606704711914,68.48992919921875,298.05474853515625,237.168685913086,0.2887814939022064,,,,,,,,,,,,,,7.256905555725098,8.182035446166992,14.417333602905272,9.437897279121383,2,7.143089294433594,9.588278457136326
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,5,100.0,ok,True,36,96,0.8888888888888888,195.518310546875,125.26261138916016,0.6406694648638996,101.17947387695312,51.46882629394531,294.9899597167969,237.168685913086,0.2170135825872421,,,,,,,,,,,,,,8.284111022949219,8.597618103027344,15.410250663757324,6.212957087533328,2,7.143089294433594,7.205401496808041
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,8,100.0,ok,True,36,157,0.8888888888888888,195.518310546875,79.91813659667969,0.4087501389161171,122.59906768798828,68.59209442138672,275.4972229003906,237.168685913086,0.2892122864723205,,,,,,,,,,,,,,10.12416934967041,10.502678871154783,15.774055480957031,6.77508366882659,2,7.143089294433594,9.602581123385727
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,12,100.0,ok,True,36,224,0.8888888888888888,195.518310546875,46.729740142822266,0.2390044186251237,144.07577514648438,119.714599609375,339.1234130859375,237.168685913086,0.5047656297683716,,,,,,,,,,,,,,47.88957595825195,45.644676208496094,78.748046875,2.499804962017976,2,7.143089294433594,16.75949924112879
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,16,100.0,ok,True,36,241,0.8888888888888888,195.518310546875,43.75775909423828,0.2238038932100299,148.8638916015625,173.18870544433594,357.22052001953125,237.168685913086,0.7302342653274536,,,,,,,,,,,,,,93.46304321289062,87.85948181152344,122.9204559326172,1.853018043183612,2,7.143089294433594,24.24563074961096
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,24,100.0,ok,True,36,506,1.0,195.518310546875,31.887514114379883,0.1630922138452855,186.6697540283203,247.6764373779297,271.66259765625,237.168685913086,1.0443049669265747,,,,,,,,,,,,,,126.35061645507812,107.22747039794922,178.14389038085938,1.9602313334655312,2,7.143089294433594,34.673574299419286
tiny_mouse_ileum_multimodal_v3,spagcn_xy_probabilities,spagcn_xy_probabilities,32,100.0,ok,True,36,617,1.0,195.518310546875,9.326774597167969,0.0477028190918819,171.9353485107422,245.74029541015625,273.08514404296875,237.168685913086,1.0361413955688477,,,,,,,,,,,,,,230.426025390625,163.49440002441406,269.5718688964844,1.0664606786215665,2,7.143089294433594,34.40252323342152
tiny_mouse_ileum_multimodal_v3,spatial,spatial,1,,ok,True,36,23,0.9722222222222222,195.518310546875,196.6920928955078,1.0060034395006263,9.177210807800291,8.892863273620605,14.503744125366213,237.168685913086,0.0374959409236907,,,,,,,,,,,,,,8.892863273620605,9.177210807800291,14.503744125366213,1.0,2,7.143089294433594,1.2449603955743016
tiny_mouse_ileum_multimodal_v3,spatial,spatial,2,,ok,True,36,41,1.0,195.518310546875,195.50082397460932,0.9999105629942447,7.502827167510986,7.143089294433594,13.947053909301758,237.168685913086,0.0301181804388761,,,,,,,,,,,,,,7.143089294433594,7.502827167510986,13.947053909301758,1.0,2,7.143089294433594,1.0
tiny_mouse_ileum_multimodal_v3,spatial,spatial,3,,ok,True,36,66,1.0,195.518310546875,195.50927734375,0.999953798684636,8.08440113067627,7.223247528076172,13.30827522277832,237.168685913086,0.0304561611264944,,,,,,,,,,,,,,7.223247528076172,8.08440113067627,13.30827522277832,1.0,2,7.143089294433594,1.0112217879881529
tiny_mouse_ileum_multimodal_v3,spatial,spatial,4,,ok,True,36,84,1.0,195.518310546875,195.4470672607422,0.999635618342172,8.182035446166992,7.256905555725098,14.417333602905272,237.168685913086,0.0305980760604143,,,,,,,,,,,,,,7.256905555725098,8.182035446166992,14.417333602905272,1.0,2,7.143089294433594,1.015933758714202
tiny_mouse_ileum_multimodal_v3,spatial,spatial,5,,ok,True,36,105,1.0,195.518310546875,195.38368225097656,0.999311428707,8.597618103027344,8.284111022949219,15.410250663757324,237.168685913086,0.0349291935563087,,,,,,,,,,,,,,8.284111022949219,8.597618103027344,15.410250663757324,1.0,2,7.143089294433594,1.1597378503170597
tiny_mouse_ileum_multimodal_v3,spatial,spatial,8,,ok,True,36,163,1.0,195.518310546875,195.35128784179688,0.9991457439223418,10.502678871154783,10.12416934967041,15.774055480957031,237.168685913086,0.0426876321434974,,,,,,,,,,,,,,10.12416934967041,10.502678871154783,15.774055480957031,1.0,2,7.143089294433594,1.4173376437502871
tiny_mouse_ileum_multimodal_v3,spatial,spatial,12,,ok,True,36,251,1.0,195.518310546875,162.77236938476562,0.832517266180762,45.644676208496094,47.88957595825195,78.748046875,237.168685913086,0.2019219994544983,,,,,,,,,,,,,,47.88957595825195,45.644676208496094,78.748046875,1.0,2,7.143089294433594,6.704322735482383
tiny_mouse_ileum_multimodal_v3,spatial,spatial,16,,ok,True,36,350,1.0,195.518310546875,121.06504821777344,0.6192005642803895,87.85948181152344,93.46304321289062,122.9204559326172,237.168685913086,0.3940783441066742,,,,,,,,,,,,,,93.46304321289062,87.85948181152344,122.9204559326172,1.0,2,7.143089294433594,13.084400790806818
tiny_mouse_ileum_multimodal_v3,spatial,spatial,24,,ok,True,36,512,1.0,195.518310546875,76.63473510742188,0.3919568192517135,107.22747039794922,126.35061645507812,178.14389038085938,237.168685913086,0.5327457785606384,,,,,,,,,,,,,,126.35061645507812,107.22747039794922,178.14389038085938,1.0,2,7.143089294433594,17.688511405497838
tiny_mouse_ileum_multimodal_v3,spatial,spatial,32,,ok,True,36,617,1.0,195.518310546875,10.374439239501951,0.0530612156502585,163.49440002441406,230.426025390625,269.5718688964844,237.168685913086,0.9715701937675476,,,,,,,,,,,,,,230.426025390625,163.49440002441406,269.5718688964844,1.0,2,7.143089294433594,32.25859511096822
tiny_mouse_ileum_nucexp_v3,expression,expression,1,,ok,False,23,18,1.0,241.064682006836,241.1202850341797,1.0002306560499898,73.80155944824219,14.491065979003906,292.0492858886719,251.21176147460932,0.057684663683176,,,,,,,,,,,,,,11.258548736572266,11.690143585205078,17.470792770385742,1.2871166895544124,3,9.24312686920166,1.5677666426162034
tiny_mouse_ileum_nucexp_v3,expression,expression,2,,ok,False,23,29,1.0,241.064682006836,231.9398651123047,0.9621478483759288,63.1607666015625,13.368494033813477,148.02523803710938,251.21176147460932,0.0532160364091396,,,,,,,,,,,,,,10.227238655090332,10.160622596740724,14.04198169708252,1.3071459936216183,3,9.24312686920166,1.4463172715239525
tiny_mouse_ileum_nucexp_v3,expression,expression,3,,ok,False,23,39,1.0,241.064682006836,230.0473175048828,0.954297060812746,67.19050598144531,14.968071937561035,148.02523803710938,251.21176147460932,0.0595834851264953,,,,,,,,,,,,,,9.24312686920166,8.853904724121094,12.448918342590332,1.6193732001488632,3,9.24312686920166,1.6193732001488632
tiny_mouse_ileum_nucexp_v3,expression,expression,4,,ok,False,23,61,1.0,241.064682006836,225.9099578857422,0.9371341998548588,72.72998809814453,19.469858169555664,195.0903778076172,251.21176147460932,0.0775037705898284,,,,,,,,,,,,,,9.24312686920166,9.212318420410156,14.023568153381348,2.106414684670156,3,9.24312686920166,2.106414684670156
tiny_mouse_ileum_nucexp_v3,expression,expression,5,,ok,False,23,70,1.0,241.064682006836,211.43634033203125,0.877093809727115,86.19251251220703,65.38167572021484,206.4427032470703,251.21176147460932,0.2602651715278625,,,,,,,,,,,,,,10.397022247314451,9.418383598327637,12.175484657287598,6.288500126764941,3,9.24312686920166,7.0735452023349685
tiny_mouse_ileum_nucexp_v3,expression,expression,8,,ok,False,23,117,1.0,241.064682006836,135.89024353027344,0.5637086378601904,143.62103271484375,115.53494262695312,261.967529296875,251.21176147460932,0.4599105715751648,,,,,,,,,,,,,,19.160823822021484,43.3753547668457,53.99629974365234,6.029748183069724,3,9.24312686920166,12.499551749302343
tiny_mouse_ileum_nucexp_v3,expression,expression,12,,ok,False,23,176,1.0,241.064682006836,81.16377258300781,0.3366887754246233,186.8015899658203,211.8919219970703,263.8442077636719,251.21176147460932,0.8434792757034302,,,,,,,,,,,,,,61.69244384765625,69.79076385498047,81.71631622314453,3.434649509432917,3,9.24312686920166,22.924268485711227
tiny_mouse_ileum_nucexp_v3,expression,expression,16,,ok,False,23,216,1.0,241.064682006836,36.1093635559082,0.1497911815837221,222.2366943359375,243.3404998779297,271.0694580078125,251.21176147460932,0.9686668515205384,,,,,,,,,,,,,,183.4422607421875,195.00538635253903,262.8044128417969,1.3265236641404243,3,9.24312686920166,26.32664284731897
tiny_mouse_ileum_nucexp_v3,expression,expression,24,,ok,False,23,253,1.0,241.064682006836,10.957491874694824,0.0454545717086176,245.30714416503903,262.6304016113281,274.978515625,251.21176147460932,1.0454542636871338,,,,,,,,,,,,,,259.6950988769531,243.2081756591797,274.978515625,1.0113028807515765,3,9.24312686920166,28.4135883157051
tiny_mouse_ileum_nucexp_v3,expression,expression,32,,ok,False,23,253,1.0,241.064682006836,10.957491874694824,0.0454545717086176,245.30714416503903,262.6304016113281,274.978515625,251.21176147460932,1.0454542636871338,,,,,,,,,,,,,,259.6950988769531,243.2081756591797,274.978515625,1.0113028807515765,3,9.24312686920166,28.4135883157051
tiny_mouse_ileum_nucexp_v3,learned_mix,learned_expression0_morphology0_morphology_image1_seq_jaccard_all0,0,,ok,False,23,23,1.0,241.064682006836,241.00900268554688,0.999769027462565,33.30567932128906,9.56922721862793,29.03416633605957,251.21176147460932,0.0380922742187976,,,16.0,23.0,neighbor_union_v1,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,,,,,3,9.24312686920166,1.0352803065500318
tiny_mouse_ileum_nucexp_v3,luna_expression_transfer,luna_expression_transfer,0,,skipped,False,23,0,0.0,,,,,,,,,compatible transfer training dataset/checkpoint is not configured,,,,,,,,,,,,,,,,,3,9.24312686920166,
tiny_mouse_ileum_nucexp_v3,morphology,morphology,1,,ok,False,23,16,0.9565217391304348,241.064682006836,219.55691528320312,0.9107801004088067,228.29248046875,180.3179931640625,495.5391540527344,251.21176147460932,0.717792809009552,,,,,,,,,,,,,,11.258548736572266,11.690143585205078,17.470792770385742,16.016095625035366,3,9.24312686920166,19.50833259304129
tiny_mouse_ileum_nucexp_v3,morphology,morphology,2,,ok,False,23,30,1.0,241.064682006836,145.6420440673828,0.604161683308104,276.36151123046875,262.6561279296875,497.8224182128906,251.21176147460932,1.045556664466858,,,,,,,,,,,,,,10.227238655090332,10.160622596740724,14.04198169708252,25.68201806838227,3,9.24312686920166,28.41637160741184
tiny_mouse_ileum_nucexp_v3,morphology,morphology,3,,ok,False,23,44,1.0,241.064682006836,125.18827056884766,0.5193140261222408,282.9390563964844,294.0682067871094,408.0071411132813,251.21176147460932,1.1705988645553589,,,,,,,,,,,,,,9.24312686920166,8.853904724121094,12.448918342590332,31.81479719454596,3,9.24312686920166,31.81479719454596
tiny_mouse_ileum_nucexp_v3,morphology,morphology,4,,ok,False,23,59,1.0,241.064682006836,125.20451354980467,0.5193814062993029,278.6786193847656,258.3402404785156,408.4423522949219,251.21176147460932,1.0283763408660889,,,,,,,,,,,,,,9.24312686920166,9.212318420410156,14.023568153381348,27.949442232510304,3,9.24312686920166,27.949442232510304
tiny_mouse_ileum_nucexp_v3,morphology,morphology,5,,ok,False,23,72,1.0,241.064682006836,105.4992218017578,0.4376386491936058,257.2671203613281,245.4879608154297,417.2085266113281,251.21176147460932,0.9772152304649352,,,,,,,,,,,,,,10.397022247314451,9.418383598327637,12.175484657287598,23.611372080966657,3,9.24312686920166,26.558973417686385
tiny_mouse_ileum_nucexp_v3,morphology,morphology,8,,ok,False,23,114,1.0,241.064682006836,88.31426239013672,0.3663508965931076,227.33035278320312,198.6903381347656,370.3459167480469,251.21176147460932,0.7909277081489563,,,,,,,,,,,,,,19.160823822021484,43.3753547668457,53.99629974365234,10.36961353960216,3,9.24312686920166,21.496008974712552
tiny_mouse_ileum_nucexp_v3,morphology,morphology,12,,ok,False,23,166,1.0,241.064682006836,40.593997955322266,0.1683946300942214,240.10504150390625,254.7766571044922,312.73638916015625,251.21176147460932,1.0141907930374146,,,,,,,,,,,,,,61.69244384765625,69.79076385498047,81.71631622314453,4.129787073010747,3,9.24312686920166,27.563903504712744
tiny_mouse_ileum_nucexp_v3,morphology,morphology,16,,ok,False,23,214,1.0,241.064682006836,27.2780704498291,0.1131566441950031,241.71241760253903,260.2480773925781,290.45379638671875,251.21176147460932,1.03597092628479,,,,,,,,,,,,,,183.4422607421875,195.00538635253903,262.8044128417969,1.418692052418252,3,9.24312686920166,28.1558482400292
tiny_mouse_ileum_nucexp_v3,morphology,morphology,24,,ok,False,23,251,1.0,241.064682006836,11.67428493499756,0.048428018728461,245.44454956054688,262.6304016113281,278.2489624023437,251.21176147460932,1.0454542636871338,,,,,,,,,,,,,,259.6950988769531,243.2081756591797,274.978515625,1.0113028807515765,3,9.24312686920166,28.4135883157051
tiny_mouse_ileum_nucexp_v3,morphology,morphology,32,,ok,False,23,251,1.0,241.064682006836,11.67428493499756,0.048428018728461,245.44454956054688,262.6304016113281,278.2489624023437,251.21176147460932,1.0454542636871338,,,,,,,,,,,,,,259.6950988769531,243.2081756591797,274.978515625,1.0113028807515765,3,9.24312686920166,28.4135883157051
tiny_mouse_ileum_nucexp_v3,morphology_image,morphology_image,1,,ok,False,23,15,0.9565217391304348,241.064682006836,229.5352325439453,0.9521727970812262,32.93706512451172,10.137407302856444,29.829343795776367,251.21176147460932,0.0403540320694446,,,,,,,,,,,,,,11.258548736572266,11.690143585205078,17.470792770385742,0.9004186543089782,3,9.24312686920166,1.0967508556692596
tiny_mouse_ileum_nucexp_v3,morphology_image,morphology_image,2,,ok,False,23,30,1.0,241.064682006836,222.41653442382807,0.9226425562311156,56.04742813110352,11.76690673828125,220.5283966064453,251.21176147460932,0.0468405894935131,,,,,,,,,,,,,,10.227238655090332,10.160622596740724,14.04198169708252,1.1505458252335383,3,9.24312686920166,1.2730439498227475
tiny_mouse_ileum_nucexp_v3,morphology_image,morphology_image,3,,ok,False,23,42,1.0,241.064682006836,212.71115112304688,0.8823820617448016,77.1669921875,18.40420722961425,173.82656860351562,251.21176147460932,0.0732617229223251,,,,,,,,,,,,,,9.24312686920166,8.853904724121094,12.448918342590332,1.991123511561608,3,9.24312686920166,1.991123511561608
